cik,series_id,name,series,total_assets,total_liabilities,cash,file_name
0001137360,S000036768,VanEck Vectors ETF Trust,VanEck Vectors Emerging Markets High Yield Bond ETF,403770646.57,17100492.82,1053665.04,data/xml/10175.txt
0001137360,S000028942,VanEck Vectors ETF Trust,VanEck Vectors Investment Grade Floating Rate ETF,529368528.8,4929753.08,678634.76,data/xml/10176.txt
0001137360,S000030676,VanEck Vectors ETF Trust,VanEck Vectors Emerging Markets Aggregate Bond ETF,15367934.12,73929.15,72345.56,data/xml/10177.txt
0001137360,S000019191,VanEck Vectors ETF Trust,VanEck Vectors AMT-Free Long Municipal Index ETF,216115779.18,44618.99,722922.84,data/xml/10178.txt
0001137360,S000046742,VanEck Vectors ETF Trust,VanEck Vectors ChinaAMC China Bond ETF,4508191.99,58341.38,23133.66,data/xml/10179.txt
0001423227,S000024370,Allianz Funds Multi-Strategy Trust,AllianzGI Retirement 2050 Fund,24139651.58,4045.51,868430.99,data/xml/1018.txt
0001137360,S000019190,VanEck Vectors ETF Trust,VanEck Vectors AMT-Free Intermediate Municipal Index ETF,1786739426.39,4399837.74,6678585.87,data/xml/10180.txt
0001137360,S000032925,VanEck Vectors ETF Trust,VanEck Vectors CEF Municipal Income ETF,182969306.86,160444.1,0.0,data/xml/10181.txt
0001137360,S000028941,VanEck Vectors ETF Trust,VanEck Vectors J.P. Morgan EM Local Currency Bond ETF,4492752702.83,61307869.2,22563822.48,data/xml/10182.txt
0001137360,S000033325,VanEck Vectors ETF Trust,VanEck Vectors Mortgage REIT Income ETF,219449418.73,1080403.08,0.0,data/xml/10183.txt
0001137360,S000033465,VanEck Vectors ETF Trust,VanEck Vectors International High Yield Bond ETF,121204411.7,5426053.6,640026.8,data/xml/10184.txt
0001137360,S000062990,VanEck Vectors ETF Trust,VanEck Vectors Municipal Allocation ETF,5226886.87,15034.22,21946.98,data/xml/10185.txt
0001137360,S000056168,VanEck Vectors ETF Trust,VanEck Vectors Green Bond ETF,29664361.86,28247.19,67752.81,data/xml/10186.txt
0001137360,S000033466,VanEck Vectors ETF Trust,VanEck Vectors BDC Income ETF,285136091.04,29974842.14,0.0,data/xml/10187.txt
0001137360,S000019192,VanEck Vectors ETF Trust,VanEck Vectors AMT-Free Short Municipal Index ETF,208553489.07,782162.03,0.0,data/xml/10188.txt
0001137360,S000038973,VanEck Vectors ETF Trust,VanEck Vectors Short High-Yield Municipal Index ETF,292750642.86,1602628.06,4120223.61,data/xml/10189.txt
0001423227,S000058110,Allianz Funds Multi-Strategy Trust,AllianzGI Floating Rate Note Fund,13368420.25,68665.65,8872.67,data/xml/1019.txt
0001137360,S000037179,VanEck Vectors ETF Trust,VanEck Vectors Preferred Securities ex Financials ETF,833678442.31,23102121.41,634339.96,data/xml/10190.txt
0001137360,S000019193,VanEck Vectors ETF Trust,VanEck Vectors High-Yield Municipal Index ETF,3673085754.18,6637725.82,44074560.77,data/xml/10191.txt
0001137360,S000036772,VanEck Vectors ETF Trust,VanEck Vectors Fallen Angel High Yield Bond ETF,1920774261.21,76595184.48,20499813.07,data/xml/10192.txt
0001532203,S000063385,VANGUARD CHARLOTTE FUNDS,VANGUARD GLOBAL CREDIT BOND FUND,239521016.37,11292313.6,0.0,data/xml/10193.txt
0001532203,S000035729,VANGUARD CHARLOTTE FUNDS,VANGUARD TOTAL INTERNATIONAL BOND INDEX FUND,151245911541.0,518832033.45,1850422818.02,data/xml/10194.txt
0001409957,S000019457,VANGUARD MONTGOMERY FUNDS,VANGUARD MARKET NEUTRAL FUND,1108218344.78,552683405.66,557708851.55,data/xml/10195.txt
0000823535,S000017659,VARIABLE INSURANCE PRODUCTS FUND V,VIP Asset Manager Portfolio,1101315465.98,6255030.22,91262.53,data/xml/10196.txt
0000823535,S000017667,VARIABLE INSURANCE PRODUCTS FUND V,VIP Asset Manager Growth Portfolio,227610051.99,189129.58,17973.51,data/xml/10197.txt
0000823535,S000061711,VARIABLE INSURANCE PRODUCTS FUND V,VIP Bond Index Portfolio,260835223.82,2080298.86,0.0,data/xml/10198.txt
0000823535,S000017669,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2005 Portfolio,13787920.86,320.88,13.71,data/xml/10199.txt
0000825316,S000031722,AB VARIABLE PRODUCTS SERIES FUND INC.,AB Dynamic Asset Allocation Portfolio,570651045.49,1448274.65,4900637.46,data/xml/102.txt
0001423227,S000047027,Allianz Funds Multi-Strategy Trust,AllianzGI Best Styles U.S. Equity Fund,47660203.66,41223.11,2914.29,data/xml/1020.txt
0000823535,S000025271,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2050 Portfolio,45272617.02,5266.26,615.35,data/xml/10200.txt
0000823535,S000025270,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2045 Portfolio,56981828.72,9907.11,899.63,data/xml/10201.txt
0000823535,S000017670,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2010 Portfolio,324315499.24,60217.84,9.14,data/xml/10202.txt
0000823535,S000017671,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2015 Portfolio,93369005.0,9790.3,12.04,data/xml/10203.txt
0000823535,S000025269,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2040 Portfolio,114325562.4,9881.82,2100.31,data/xml/10204.txt
0000823535,S000017649,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2030 Portfolio,434815273.61,48962.79,42.8,data/xml/10205.txt
0000823535,S000065217,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2055 Portfolio,1354641.29,127.91,17.17,data/xml/10206.txt
0000823535,S000017673,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2025 Portfolio,238959751.69,27346.16,35.52,data/xml/10207.txt
0000823535,S000017672,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2020 Portfolio,754218347.42,118829.29,29.13,data/xml/10208.txt
0000823535,S000025268,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2035 Portfolio,113562154.85,16848.07,8.45,data/xml/10209.txt
0001301708,S000002348,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP Fusion Dynamic Moderate Fund,2033664546.11,416232.27,101507821.96,data/xml/1021.txt
0000823535,S000017653,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom Lifetime Income III Portfolio,33017819.74,0.0,1.05,data/xml/10210.txt
0000823535,S000065218,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2060 Portfolio,1286121.04,132.42,16.75,data/xml/10211.txt
0000823535,S000018574,VARIABLE INSURANCE PRODUCTS FUND V,VIP FundsManager 60% Portfolio,5980990439.68,1056421.57,515970.78,data/xml/10212.txt
0000823535,S000017651,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom Lifetime Income I Portfolio,12606403.17,0.0,0.0,data/xml/10213.txt
0000823535,S000017655,VARIABLE INSURANCE PRODUCTS FUND V,VIP FundsManager 50% Portfolio,5735376284.64,961955.77,525278.02,data/xml/10214.txt
0000823535,S000017656,VARIABLE INSURANCE PRODUCTS FUND V,VIP FundsManager 70% Portfolio,1661675227.43,279433.24,119575.18,data/xml/10215.txt
0000823535,S000065219,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom 2065 Portfolio,1096434.06,105.75,17.01,data/xml/10216.txt
0000823535,S000017654,VARIABLE INSURANCE PRODUCTS FUND V,VIP FundsManager 20% Portfolio,821081169.69,136866.91,77871.15,data/xml/10217.txt
0000823535,S000017650,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom Income Portfolio,58311651.64,5887.25,4.51,data/xml/10218.txt
0000823535,S000017657,VARIABLE INSURANCE PRODUCTS FUND V,VIP FundsManager 85% Portfolio,589826841.36,101392.51,66108.23,data/xml/10219.txt
0001301708,S000025338,Allianz Variable Insurance Products Fund of Funds Trust,AZL Balanced Index Strategy Fund,397553545.08,38338.99,0.0,data/xml/1022.txt
0000823535,S000017652,VARIABLE INSURANCE PRODUCTS FUND V,VIP Freedom Lifetime Income II Portfolio,33602021.41,0.0,3.85,data/xml/10220.txt
0000823535,S000017660,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investor Freedom 2010 Portfolio,66931829.94,0.0,4.71,data/xml/10221.txt
0000823535,S000017668,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investment Grade Bond Portfolio,4584064742.48,19973939.52,682436.34,data/xml/10222.txt
0000823535,S000017661,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investor Freedom 2015 Portfolio,107297485.8,0.0,8.33,data/xml/10223.txt
0000823535,S000017664,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investor Freedom 2030 Portfolio,276424172.74,0.0,1.57,data/xml/10224.txt
0000823535,S000017665,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investor Freedom Income Portfolio,85695488.14,0.0,7.68,data/xml/10225.txt
0000823535,S000017663,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investor Freedom 2025 Portfolio,248822164.18,0.0,30481.15,data/xml/10226.txt
0000823535,S000017662,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investor Freedom 2020 Portfolio,229929582.69,0.0,6.63,data/xml/10227.txt
0000823535,S000017658,VARIABLE INSURANCE PRODUCTS FUND V,VIP Investor Freedom 2005 Portfolio,33220413.49,0.0,0.0,data/xml/10228.txt
0000823535,S000039767,VARIABLE INSURANCE PRODUCTS FUND V,VIP Target Volatility Portfolio,291908064.37,101200.31,0.19,data/xml/10229.txt
0001301708,S000025339,Allianz Variable Insurance Products Fund of Funds Trust,AZL DFA Multi-Strategy Fund,984136155.0,84846.13,0.0,data/xml/1023.txt
0000823535,S000017666,VARIABLE INSURANCE PRODUCTS FUND V,VIP Strategic Income Portfolio,1589024003.7,31774801.93,0.0,data/xml/10230.txt
0001547580,S000044753,Victory Portfolios II,VictoryShares US Eq Income Enhanced Vol Wtd ETF,704086065.64,17163145.16,1772598.42,data/xml/10233.txt
0001547580,S000056883,Victory Portfolios II,VictoryShares US Multi-Factor Min Vol Wtd ETF,164525735.98,1048019.63,328200.56,data/xml/10234.txt
0001547580,S000049905,Victory Portfolios II,VictoryShares International Volatility WTD ETF,96116136.09,2301096.6,28763.51,data/xml/10235.txt
0001547580,S000065159,Victory Portfolios II,VictoryShares USAA Core Short-Term Bond ETF,93770641.67,321047.95,1306822.62,data/xml/10236.txt
0001547580,S000056886,Victory Portfolios II,VictoryShares Dividend Accelerator ETF,185792166.67,3299975.54,395358.6,data/xml/10237.txt
0001547580,S000049906,Victory Portfolios II,VictoryShares Emerging Market Volatility WTD ETF,52289869.2,401782.12,61476.86,data/xml/10238.txt
0001547580,S000044752,Victory Portfolios II,VictoryShares Developed Enhanced Vol Wtd ETF,92542470.51,1899124.5,123998.18,data/xml/10239.txt
0001301708,S000035084,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP Moderate Index Strategy Fund,534495224.52,72972.82,26698157.56,data/xml/1024.txt
0001547580,S000049908,Victory Portfolios II,VictoryShares US Small Cap High Div Vol Wtd ETF,119980349.49,11612703.46,191490.55,data/xml/10240.txt
0001547580,S000065157,Victory Portfolios II,VictoryShares USAA MSCI International Value Momentum Blend Index ETF,359200155.5,3935212.51,2360771.56,data/xml/10241.txt
0001547580,S000037778,Victory Portfolios II,Victory US Enhanced Vol Wtd Index,86643983.94,2551015.61,279998.17,data/xml/10242.txt
0001547580,S000065160,Victory Portfolios II,VictoryShares USAA Core Intermediate-Term Bond ETF,382908683.52,4178099.29,6277445.62,data/xml/10243.txt
0001547580,S000065156,Victory Portfolios II,VictoryShares USAA MSCI USA Value Momentum Blend Index ETF,521486843.69,3553269.47,1622300.17,data/xml/10244.txt
0001547580,S000044750,Victory Portfolios II,VictoryShares US Discovery Enhanced Vol Wtd ETF,55992893.4,585211.4,111954.23,data/xml/10245.txt
0001547580,S000049910,Victory Portfolios II,VictoryShares Emerging Market High Div Vol Wtd ETF,45989401.38,32773.6,220654.17,data/xml/10246.txt
0001547580,S000065161,Victory Portfolios II,VictoryShares USAA MSCI USA Small Cap Value Momentum Blend Index ETF,241648108.97,5989060.93,1946064.04,data/xml/10247.txt
0001547580,S000044749,Victory Portfolios II,VictoryShares US 500 Volatility WTD ETF,936660745.25,38793383.69,1583638.12,data/xml/10248.txt
0001547580,S000065158,Victory Portfolios II,VictoryShares USAA MSCI Emerging Markets Value Momentum Blend Index ETF,192087533.93,1940924.99,1248513.22,data/xml/10249.txt
0001301708,S000035083,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP Global Balanced Index Strategy Fund,763940194.5,102440.44,37954022.92,data/xml/1025.txt
0001547580,S000049907,Victory Portfolios II,VictoryShares US Large Cap High Div Vol Wtd ETF,364950046.67,5404296.6,527479.18,data/xml/10250.txt
0001547580,S000049909,Victory Portfolios II,VictoryShares Int'l High Div Vol Wtd ETF,94043316.39,5789678.29,172850.36,data/xml/10251.txt
0001547580,S000049904,Victory Portfolios II,VictoryShares US Small Cap Volatility WTD ETF,28430619.65,1160309.33,66018.05,data/xml/10252.txt
0001547580,S000044751,Victory Portfolios II,VictoryShares US 500 Enhanced Vol Wtd ETF,754160815.67,25424122.14,1411548.42,data/xml/10253.txt
0001547580,S000037769,Victory Portfolios II,Victory Market Neutral Income Fund,179736937.18,11318385.13,25136101.62,data/xml/10254.txt
0001648403,S000051570,Virtus ETF Trust II,Virtus Newfleet Dynamic Credit ETF,9189216.95,656552.0,153350.13,data/xml/10255.txt
0001648403,S000064735,Virtus ETF Trust II,Virtus Seix Senior Loan ETF,11235132.9,3765021.39,13558.63,data/xml/10256.txt
0001301708,S000049031,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP DFA Multi-Strategy Fund,96151311.64,26372.87,4801383.29,data/xml/1026.txt
0000846799,S000008663,Voya BALANCED PORTFOLIO INC,VOYA BALANCED PORTFOLIO,379349801.39,5644869.55,1377344.85,data/xml/10261.txt
0001063946,S000008383,Voya Equity Trust,VOYA LARGE-CAP GROWTH FUND,1116774946.48,1792605.21,0.0,data/xml/10262.txt
0001063946,S000066935,Voya Equity Trust,VOYA CORPORATE LEADERS(R) 100 FUND,841631893.26,879721.74,472191.67,data/xml/10263.txt
0001063946,S000008382,Voya Equity Trust,VOYA SMALLCAP OPPORTUNITIES FUND,627345797.29,23279635.25,0.0,data/xml/10264.txt
0001063946,S000066936,Voya Equity Trust,VOYA MID CAP RESEARCH ENHANCED INDEX FUND,131739593.14,1373446.66,8287.91,data/xml/10265.txt
0001063946,S000008381,Voya Equity Trust,VOYA REAL ESTATE FUND,380691589.16,955784.17,0.0,data/xml/10266.txt
0001063946,S000055624,Voya Equity Trust,VOYA SMID CAP GROWTH FUND,4467950.96,104304.98,454.5,data/xml/10267.txt
0001063946,S000055624,Voya Equity Trust,VOYA SMID CAP GROWTH FUND,4467950.96,104304.98,454.5,data/xml/10268.txt
0001063946,S000034091,Voya Equity Trust,VOYA MULTI-MANAGER MID CAP VALUE FUND,127478384.75,2522483.49,0.0,data/xml/10269.txt
0001301708,S000002347,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP Fusion Dynamic Balanced Fund,924266178.67,200626.34,46157846.25,data/xml/1027.txt
0001063946,S000066937,Voya Equity Trust,VOYA SMALL COMPANY FUND,515590998.09,18292788.17,47126.35,data/xml/10270.txt
0001063946,S000019684,Voya Equity Trust,VOYA LARGE CAP VALUE FUND,790206825.91,14920240.3,93382.62,data/xml/10271.txt
0001063946,S000008385,Voya Equity Trust,VOYA MIDCAP OPPORTUNITIES FUND,1209024808.69,42999317.11,0.0,data/xml/10272.txt
0001063946,S000066938,Voya Equity Trust,VOYA GLOBAL MULTI-ASSET FUND,162742943.9,23322915.26,634385.88,data/xml/10273.txt
0001066602,S000029692,Voya Funds Trust,Voya Floating Rate Fund,1193365230.94,57674673.52,0.0,data/xml/10275.txt
0001066602,S000008394,Voya Funds Trust,VOYA GNMA INCOME FUND,1282591980.65,177955601.66,2425172.27,data/xml/10276.txt
0001066602,S000008395,Voya Funds Trust,VOYA HIGH YIELD BOND FUND,499912364.31,80764098.33,0.0,data/xml/10277.txt
0001066602,S000008396,Voya Funds Trust,VOYA INTERMEDIATE BOND FUND,8794360105.26,626749346.76,33263148.45,data/xml/10278.txt
0001066602,S000039383,Voya Funds Trust,VOYA SHORT TERM BOND FUND,221349532.34,4157034.13,525175.42,data/xml/10279.txt
0001301708,S000025337,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP Fusion Dynamic Conservative Fund,249173778.16,58141.63,12446993.56,data/xml/1028.txt
0001066602,S000038555,Voya Funds Trust,VOYA STRATEGIC INCOME OPPORTUNITIES FUND,3101963632.72,195536110.79,11583240.4,data/xml/10280.txt
0000002646,S000008760,Voya Intermediate Bond Portfolio,VOYA INTERMEDIATE BOND PORTFOLIO,3628397396.35,127150123.72,15597139.74,data/xml/10283.txt
0000837276,S000005752,Voya Investors Trust,VOYA LARGE CAP GROWTH PORTFOLIO,5912630091.22,39192519.97,1823099.56,data/xml/10284.txt
0000837276,S000005758,Voya Investors Trust,VOYA U.S. STOCK INDEX PORTFOLIO,7086135386.38,81785068.44,5114534.6,data/xml/10285.txt
0000837276,S000005624,Voya Investors Trust,VY(R) JPMORGAN SMALL CAP CORE EQUITY PORTFOLIO,565907229.41,17183062.89,628304.91,data/xml/10286.txt
0000837276,S000005635,Voya Investors Trust,VY(R) T. ROWE PRICE INTERNATIONAL STOCK PORTFOLIO,219898231.07,2866165.84,864251.61,data/xml/10287.txt
0000837276,S000005794,Voya Investors Trust,VOYA HIGH YIELD PORTFOLIO,708400380.63,125095353.52,0.0,data/xml/10288.txt
0000837276,S000005629,Voya Investors Trust,VOYA LIMITED MATURITY BOND PORTFOLIO,289199176.77,2120470.63,663892.7,data/xml/10289.txt
0001301708,S000043683,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP T Rowe Price Capital Appreciation Plus Fund,1327799489.64,161965.22,66414105.57,data/xml/1029.txt
0000837276,S000005647,Voya Investors Trust,VY(R) CLARION GLOBAL REAL ESTATE PORTFOLIO,235947298.16,1675064.15,638240.98,data/xml/10290.txt
0000837276,S000005759,Voya Investors Trust,VY(R) T. ROWE PRICE CAPITAL APPRECIATION PORTFOLIO,7809782044.3,361011640.75,11054216.52,data/xml/10291.txt
0000837276,S000005623,Voya Investors Trust,VY(R) JPMORGAN EMERGING MARKETS EQUITY PORTFOLIO,517314244.32,2756869.87,411.54,data/xml/10292.txt
0000837276,S000005745,Voya Investors Trust,VY(R) MORGAN STANLEY GLOBAL FRANCHISE PORTFOLIO,418032718.27,453860.21,1877.72,data/xml/10293.txt
0000837276,S000005746,Voya Investors Trust,VY(R) INVESCO GROWTH AND INCOME PORTFOLIO,448011653.7,4338029.49,272311.17,data/xml/10294.txt
0000837276,S000026281,Voya Investors Trust,VOYA RETIREMENT GROWTH PORTFOLIO,2606322447.3,1765222.14,0.01,data/xml/10295.txt
0000837276,S000026280,Voya Investors Trust,VOYA RETIREMENT CONSERVATIVE PORTFOLIO,423802153.63,273905.28,0.01,data/xml/10296.txt
0000837276,S000026283,Voya Investors Trust,VOYA RETIREMENT MODERATE PORTFOLIO,1031139597.81,682551.79,0.01,data/xml/10297.txt
0000837276,S000017158,Voya Investors Trust,VY(R) BLACKROCK INFLATION PROTECTED BOND PORTFOLIO,280519901.28,3339944.54,9230981.54,data/xml/10298.txt
0000837276,S000012824,Voya Investors Trust,VOYA LARGE CAP VALUE PORTFOLIO,1119518840.34,31902569.61,133608.89,data/xml/10299.txt
0000825316,S000010429,AB VARIABLE PRODUCTS SERIES FUND INC.,AB International Growth Portfolio,56109667.89,2210091.99,147686.06,data/xml/103.txt
0001301708,S000035082,Allianz Variable Insurance Products Fund of Funds Trust,AZL MVP Growth Index Strategy Fund,2723687335.11,323379.55,136062851.79,data/xml/1030.txt
